dataset,model,id,run,trial,rewFunc,emotion,rt_csv,score_csv,magnitude,probability,ev,rt_next,score_next,y_chosen,v_chosen,rt_vmax,v_max,v_auc,v_sd,v_entropy,v_entropy_func,pe_max,pe_chosen,d_auc,rt_vba,score_vba,mean_kld,intrinsic_discrepancy,kld_newlearn,kld_forget,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,run_trial,v_entropy_no5,v_entropy_sqrt,rew_om,rt_vmax_lag,rt_vmax_change,rt_vmax_change_dir,v_entropy_lag,v_entropy_change,v_entropy_change_pos,v_entropy_change_neg,rt_swing,rt_swing_sqrt,trial_set,trial_neg_inv,trial_neg_inv_sc,rt_csv_sc,rt_vmax_sc,outcome,rew_om_c,v_entropy_wi,entropy_split,v_max_wi,rt_swing_lr,clock_onset_prev,rt_next_sc,rt_lag,rt_lag2,rt_lag3,rt_lag4,rt_lag5,rt_lag_sc,rt_lag2_sc,rt_lag3_sc,reward,last_outcome,outcome_lag,outcome_lag2,reward_lag,iti_prev,omission_lag,omission_lag2,omission_lag3,omission_lag4,omission_lag5,rt_vmax_lag_sc,rt_vmax_next,rt_vmax_change_next,v_entropy_wi_lead,v_entropy_wi_change,v_entropy_wi_change_lag,v_entropy_wi_change_lag2,v_entropy_lead,v_entropy_change_lag,v_entropy_wi_change_pos,v_entropy_wi_change_neg,entropy_split_lag,rt_change,rt_above_1s,swing_above_median,next_swing_above_median,pe_max_lag,pe_max_lag2,pe_max_lag3,abs_pe,abs_pe_c,abspexrew,abs_pe_lag,abs_pe_f,feedback_onset_prev,v_max_above_median,rt_bin,first10,rt_vmax_cum,rt_vmax_cum_lag,total_earnings,kld4,kld3,kld3_lag,kld4_lag,kld3_cum2,kld4_cum2,log_kld3,log_kld3_cum2,rt_time
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,27,DEV,clock_face,0.468,71,71,0.772774638428614,54.5814449066618,0.451,71,5,50.7006288811177,0.4,51.6100234174406,389.18883317334,16.3715165124036,0.769985120968873,0.351772055465896,38.3736492564094,38.1691088320915,-22.1419964370854,4.68,71,0.0315528749812566,0.0310163118874008,0.0310163118874008,0.0320894380751125,108.693795252475,109.17712106742,109.227133298642,110.127135433431,5.1,clock_face_1.png,27,0.769985120968873,0.877487960583433,1,0.3,0.1,1,0.781697177584031,-0.00664621173853719,0,0.00664621173853719,0,0,1,-0.037037037037037,0.410730397457665,-1.06010970019522,-1.0981500409639,Reward,0.5,-1.05250041252162,low,0.334824794360633,0,102.160341368406,-1.07334072553167,0.468,0.268,0.435,0.401,0.301,-1.06010970019522,-1.21576882180058,-1.0857934552601,reward,Reward,Reward,Omission,reward,5.1,FALSE,TRUE,TRUE,FALSE,FALSE,-1.18048929169567,0.4,0,-1.13028079280053,-0.0777803802789103,-0.13706578321798,0.109970727848144,0.763338909230336,-0.0117120566151582,0,0.0777803802789103,low,0,FALSE,FALSE,FALSE,53.8445170795851,-42.0404033526715,-53.7583467563619,38.3736492564094,1.27435584573445,0.637177922867227,53.8445170795851,high abs. PE,102.693676614901,FALSE,0-1s,FALSE,109.093795252475,102.460341368406,9425,0.0667742632865665,0.0832640431716375,0.388353923704781,0.868049451139847,0.471617966876419,0.934823714426413,-2.48561838495174,-0.751564809964375,109.161795252475
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,28,DEV,clock_face,0.451,70,70,0.777166151076036,54.7776733656303,0.751,71,5,64.8459677499481,0.4,65.5959007097072,495.084591743732,20.7332354822957,0.763338909230336,0.342516926939505,29.4509946722189,28.2081751837002,-25.9099639642267,4.51,70,0.00294916211652112,0.00291656885697451,0.00291656885697451,0.00298175537606773,115.260604156007,115.727287107613,115.777314387262,116.677257378236,0.1,clock_face_1.png,28,0.763338909230336,0.873692685805676,1,0.4,0,0,0.769985120968873,-0.00106444531231098,0,0.00106444531231098,0.017,0.130384048104053,1,-0.0357142857142857,0.418482013749704,-1.07334072553167,-1.0981500409639,Reward,0.5,-1.13028079280053,low,0.921970543662891,0.0370009564149684,108.693795252475,-0.83985204312364,0.468,0.468,0.268,0.435,0.401,-1.06010970019522,-1.06010970019522,-1.21576882180058,reward,Reward,Reward,Reward,reward,5.1,FALSE,FALSE,TRUE,TRUE,FALSE,-1.0981500409639,0.4,0,-1.14273795854167,-0.0124571657411374,-0.0777803802789103,-0.13706578321798,0.762274463918025,-0.00664621173853719,0,0.0124571657411374,low,-0.017,FALSE,FALSE,TRUE,38.3736492564094,53.8445170795851,-42.0404033526715,29.4509946722189,-7.64829873845602,-3.82414936922801,38.3736492564094,low abs. PE,109.227133298642,FALSE,0-1s,FALSE,115.660604156007,109.093795252475,9425,0.0598458797247244,0.0810899919278878,0.0524233263414453,0.495483731751517,0.133513318269333,0.555329611476241,-2.5120724173936,-2.01347914771049,115.711604156007
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,29,DEV,clock_face,0.751,73,73,0.702632167319754,51.1516797682971,0.518,70,8,39.945894020757,0.4,73.4821177633133,553.27858567856,23.2002814862492,0.762274463918025,0.351772055465896,45.3334760021638,45.3334760021638,-38.9826993417943,7.51,73,9.7129214212466e-05,9.71281830590337e-05,9.71302453658983e-05,9.71281830590337e-05,116.777327685908,117.544009832607,117.594015414536,118.494041346828,1.1,clock_face_1.png,29,0.762274463918025,0.873083308692833,1,0.4,0,0,0.763338909230336,0.0362987827381494,0.0362987827381494,0,0.3,0.547722557505166,1,-0.0344827586206897,0.425699035814705,-0.83985204312364,-1.0981500409639,Reward,0.5,-1.14273795854167,low,1.25304443515628,0.509938312261456,115.260604156007,-1.02119491979388,0.451,0.468,0.468,0.268,0.435,-1.07334072553167,-1.06010970019522,-1.06010970019522,reward,Reward,Reward,Reward,reward,0.1,FALSE,FALSE,FALSE,TRUE,TRUE,-1.0981500409639,0.6,0.2,-0.717934591434952,0.42480336710672,-0.0124571657411374,-0.0777803802789103,0.798573246656174,-0.00106444531231098,0.42480336710672,0,low,0.3,FALSE,TRUE,TRUE,29.4509946722189,38.3736492564094,53.8445170795851,45.3334760021638,8.2341825914889,4.11709129574445,29.4509946722189,high abs. PE,115.777314387262,TRUE,0-1s,FALSE,117.177327685908,115.660604156007,9425,0.0594125409099288,0.0345796188684461,0.0128770612390707,0.0343360177441797,0.0474566801075168,0.0937485586541085,-3.36420167464114,-3.04772728550843,117.528327685908
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,30,DEV,clock_face,0.518,71,71,0.759970964637226,53.9956744543579,0.935,73,5,70.3826218935324,0.6,70.8282461442134,619.560433810514,23.2986814250005,0.798573246656174,0.416830208458896,27.140141335658,26.383887725836,-31.7849274849708,5.18,71,0.102072729896341,0.0856432777255547,0.118502182067128,0.0856432777255547,119.594063009543,120.127348561189,120.177411187149,121.077352778288,0.1,clock_face_1.png,30,0.798573246656174,0.893629255707407,1,0.4,0.2,2,0.762274463918025,-0.0155176741833468,0,0.0155176741833468,0.233,0.482700735445887,1,-0.0333333333333333,0.432434923075374,-1.02119491979388,-0.933471539500364,Reward,0.5,-0.717934591434952,low,1.14163137126433,0.371430409504652,116.777327685908,-0.696645651246713,0.751,0.451,0.468,0.468,0.268,-0.83985204312364,-1.07334072553167,-1.06010970019522,reward,Reward,Reward,Reward,reward,1.1,FALSE,FALSE,FALSE,FALSE,TRUE,-1.0981500409639,0.5,-0.1,-0.899537382093348,-0.181602790658396,0.42480336710672,-0.0124571657411374,0.783055572472828,0.0362987827381494,0,0.181602790658396,low,-0.233,FALSE,TRUE,TRUE,45.3334760021638,29.4509946722189,38.3736492564094,27.140141335658,-9.9591520750169,-4.97957603750845,45.3334760021638,low abs. PE,117.594015414536,TRUE,0-1s,FALSE,120.194063009543,117.177327685908,9425,0.0372779496291572,0.0336466054221164,0.0452734475570468,0.0375939075012469,0.0789200529791632,0.0748718571304041,-3.39154594432123,-2.53919322404498,120.112063009543
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,31,DEV,clock_face,0.935,74,74,0.660227729877773,48.852877990198,1.468,71,9,45.8051316225667,0.5,76.0575784113408,639.581325207548,24.5598701811233,0.783055572472828,0.395393135121985,49.140861079525,44.098092793671,-41.8833471379252,9.35,74,0.00330138430256808,0.00325654643844877,0.00325654643844877,0.0033462221666874,121.177417486499,122.127398256038,122.177424485795,123.077396873676,6.1,clock_face_1.png,31,0.783055572472828,0.884904273056034,1,0.6,-0.1,-1,0.798573246656174,0.0392744327999478,0.0392744327999478,0,0.417,0.645755371638518,1,-0.032258064516129,0.438736236964386,-0.696645651246713,-1.01581079023213,Reward,0.5,-0.899537382093348,low,1.36116570208751,0.590571287029204,119.594063009543,-0.281814092168439,0.518,0.751,0.451,0.468,0.468,-1.02119491979388,-0.83985204312364,-1.07334072553167,reward,Reward,Reward,Reward,reward,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,-0.933471539500364,0.7,0.2,-0.439910087840037,0.459627294253312,-0.181602790658396,0.42480336710672,0.822330005272775,-0.0155176741833468,0.459627294253312,0,low,0.417,FALSE,TRUE,TRUE,27.140141335658,45.3334760021638,29.4509946722189,49.140861079525,12.0415676688501,6.02078383442503,27.140141335658,high abs. PE,120.177411187149,TRUE,0-1s,FALSE,121.677417486499,120.194063009543,9425,0.0563506104205378,0.0715896199299261,0.0244140205978408,0.0508071138072923,0.0960036405277669,0.10715772422783,-2.63666551327088,-2.34326500877706,122.112417486499
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,32,DEV,clock_face,1.468,77,77,0.552740047909929,42.4590604282417,2.901,74,15,7.39929003225375,0.7,69.621708278061,688.376109829025,23.6381393958692,0.822330005272775,0.464904474014298,68.497393335051,68.497393335051,-50.459332508579,14.68,77,0.11687371464855,0.0989931820949942,0.134754247202106,0.0989931820949942,129.194311973581,130.677640238253,130.727648619912,131.627605259418,3.1,clock_face_1.png,32,0.822330005272775,0.906824131390853,1,0.5,0.2,2,0.783055572472828,0.114389690926003,0.114389690926003,0,0.533,0.730068489937759,1,-0.03125,0.444643718735335,-0.281814092168439,-0.851132288768594,Reward,0.5,-0.439910087840037,low,1.09097930527807,0.451109679885774,121.177417486499,0.833483514133938,0.935,0.518,0.751,0.451,0.468,-0.696645651246713,-1.02119491979388,-0.83985204312364,reward,Reward,Reward,Reward,reward,6.1,FALSE,FALSE,FALSE,FALSE,FALSE,-1.01581079023213,0.8,0.1,0.898788408420906,1.33869849626094,0.459627294253312,-0.181602790658396,0.936719696198779,0.0392744327999478,1.33869849626094,0,low,0.533,TRUE,TRUE,TRUE,49.140861079525,27.140141335658,45.3334760021638,68.497393335051,31.3980999243761,15.699049962188,49.140861079525,high abs. PE,122.177424485795,TRUE,1-2s,FALSE,129.894311973581,121.677417486499,9425,0.080011946405983,0.0890498885352606,0.0721286799932287,0.0534621126302771,0.161178568528489,0.13347405903626,-2.41844623065841,-1.82518036625986,130.662311973581
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,33,DEV,clock_face,2.901,0,82,0.368011342888168,30.1363269235813,0.451,77,29,0.000557501088819905,0.8,50.8417390720786,762.68890897481,20.231123753933,0.936719696198779,0.561376117171141,-0.00549666142354533,-8.15262802180566e-05,-56.6619310652694,29.01,0,0.4593241397698,0.258847024708868,0.659801254830733,0.258847024708868,134.744391222775,137.661065267865,137.711106196104,138.611104831216,3.1,clock_face_1.png,33,0.936719696198779,0.967842805521009,0,0.7,0.1,1,0.822330005272775,-2.29670097492418e-05,0,2.29670097492418e-05,1.433,1.19707978013163,1,-0.0303030303030303,0.450193171308045,0.833483514133938,-0.768793038036825,Omission,-0.5,0.898788408420906,high,0.302571194660869,0.681154574946943,129.194311973581,-1.07334072553167,1.468,0.935,0.518,0.751,0.451,-0.281814092168439,-0.696645651246713,-1.02119491979388,omission,Reward,Reward,Reward,reward,3.1,FALSE,FALSE,FALSE,FALSE,FALSE,-0.851132288768594,0.8,0,0.898519626320299,-0.000268782100607323,1.33869849626094,0.459627294253312,0.936696729189029,0.114389690926003,0,0.000268782100607323,low,1.433,TRUE,TRUE,TRUE,68.497393335051,49.140861079525,27.140141335658,0.00549666142354533,-37.0937967492514,18.5468983746257,68.497393335051,low abs. PE,130.727648619912,FALSE,2-3s,FALSE,135.544391222775,129.894311973581,9425,0.058326886682272,0.0682322264339215,0.0503213084120619,0.0516833211340298,0.118553534845983,0.110010207816302,-2.68469174980807,-2.13230630305102,137.645391222775
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,34,DEV,clock_face,0.451,70,70,0.777166151076036,54.7776733656303,1.318,0,5,31.6964931082877,0.8,35.9091490899689,538.674071724338,14.2891682163775,0.936696729189029,0.561376117171141,52.7945553526517,49.82008736151,-30.336393033215,4.51,70,7.29855423736092e-08,7.23779947160977e-08,7.23779947160977e-08,7.35930900311207e-08,141.727809253149,142.194486605353,142.244551331096,143.144552065991,6.1,clock_face_1.png,34,0.936696729189029,0.967830940396632,1,0.8,0,0,0.936719696198779,-0.000260134579816773,0,0.000260134579816773,2.45,1.56524758424985,1,-0.0294117647058824,0.455416185494124,-1.07334072553167,-0.768793038036825,Reward,0.5,0.898519626320299,high,-0.324318813799105,1.86134344461873,134.744391222775,-0.398558433372456,2.901,1.468,0.935,0.518,0.751,0.833483514133938,-0.281814092168439,-0.696645651246713,reward,Omission,Omission,Reward,omission,3.1,TRUE,FALSE,FALSE,FALSE,FALSE,-0.768793038036825,0.5,-0.3,0.895475280557957,-0.00304434576234203,-0.000268782100607323,1.33869849626094,0.936436594609213,-2.29670097492418e-05,0,0.00304434576234203,high,-2.45,FALSE,TRUE,TRUE,-0.00549666142354533,68.497393335051,49.140861079525,52.7945553526517,15.6952619419768,7.8476309709884,0.00549666142354533,high abs. PE,137.711106196104,FALSE,0-1s,FALSE,142.527809253149,135.544391222775,9425,0.0540430969027434,0.00498109506308772,0.0500757199609444,0.0534113799066775,0.0550568150240321,0.107454476809421,-5.30009994177409,-2.89920801242598,142.178809253149
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,35,DEV,clock_face,1.318,0,76,0.580640732672179,44.1859596387277,0.568,70,13,23.7551444898562,0.5,53.6514838793868,614.053220568045,17.9122681034592,0.936436594609213,0.565632752025241,-13.7950325981996,-13.7950325981996,-43.2791054188376,13.18,0,0.113694878602114,0.113690080348996,0.113699676855231,0.113690080348996,149.261331730057,150.594669846236,150.644735271926,151.544709409587,1.1,clock_face_1.png,35,0.936436594609213,0.967696540558667,0,0.8,-0.3,-3,0.936696729189029,-0.00712046342034278,0,0.00712046342034278,0.867,0.931128347758782,1,-0.0285714285714286,0.460340741726714,-0.398558433372456,-1.01581079023213,Omission,-0.5,0.895475280557957,high,0.420528022520879,1.07240337555977,141.727809253149,-0.982280139392541,0.451,2.901,1.468,0.935,0.518,-1.07334072553167,0.833483514133938,-0.281814092168439,omission,Reward,Reward,Omission,reward,6.1,FALSE,TRUE,FALSE,FALSE,FALSE,-0.768793038036825,0.5,0,0.812144749665447,-0.0833305308925094,-0.00304434576234203,-0.000268782100607323,0.92931613118887,-0.000260134579816773,0,0.0833305308925094,high,0.867,TRUE,TRUE,TRUE,52.7945553526517,-0.00549666142354533,68.497393335051,13.7950325981996,-23.3042608124753,11.6521304062376,52.7945553526517,low abs. PE,142.244551331096,FALSE,1-2s,FALSE,149.761331730057,142.527809253149,9425,0.420085088439361,0.468880797532744,0.0233803704357965,0.0610264698897039,0.492261167968541,0.481111558329065,-0.75738537872912,-0.708725559912032,150.579331730057
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,36,DEV,clock_face,0.568,0,71,0.747338745394284,53.3988191512487,0.485,0,6,36.2324695940174,0.5,37.7488816037488,410.619789057273,12.3393040252902,0.92931613118887,0.584143009078021,-22.5549491647639,-22.0941001301187,-23.1673437402504,5.68,0,0.00292374525943841,0.00286037533578441,0.00286037533578441,0.00298711518309241,152.644742271164,153.228062801703,153.278086931678,154.178162558761,1.1,clock_face_1.png,36,0.92931613118887,0.964010441431456,0,0.5,0,0,0.936436594609213,0.018365641900331,0.018365641900331,0,0.75,0.866025403784439,1,-0.0277777777777778,0.464991711501937,-0.982280139392541,-1.01581079023213,Omission,-0.5,0.812144749665447,high,-0.247084393480241,0.841749296341301,149.261331730057,-1.04687867485876,1.318,0.451,2.901,1.468,0.935,-0.398558433372456,-1.07334072553167,0.833483514133938,omission,Omission,Omission,Reward,omission,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,-1.01581079023213,0.5,0,1.02707720551712,0.214932455851675,-0.0833305308925094,-0.00304434576234203,0.947681773089201,-0.00712046342034278,0.214932455851675,0,high,-0.75,FALSE,TRUE,FALSE,-13.7950325981996,52.7945553526517,-0.00549666142354533,22.5549491647639,-14.544344245911,7.27217212295549,13.7950325981996,low abs. PE,150.644735271926,FALSE,0-1s,FALSE,153.144742271164,149.761331730057,9425,0.458903449850224,0.577651511068174,0.0884384494468517,0.0617600221934673,0.666089960515025,0.520663472043691,-0.548767202842026,-0.406315528840853,153.212742271164
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,37,DEV,clock_face,0.485,0,71,0.768402426614535,54.3836667872224,0.735,0,5,21.6180279996887,0.5,21.6180279996887,256.504802304459,7.4133260360592,0.947681773089201,0.55637762349885,-13.2111142450657,-13.2111142450657,-14.6412761706817,4.85,0,0.00427136046111992,0.00424387717706987,0.00424387717706987,0.00429884374516997,155.278119478258,155.778158149216,155.828154282121,156.728115471196,1.1,clock_face_1.png,37,0.947681773089201,0.973489482783045,0,0.5,0,0,0.92931613118887,0.015170125248964,0.015170125248964,0,0.083,0.288097205817759,1,-0.027027027027027,0.469391277505527,-1.04687867485876,-1.01581079023213,Omission,-0.5,1.02707720551712,high,-0.924279104138678,0.157972527783668,152.644742271164,-0.852304772852069,0.568,1.318,0.451,2.901,1.468,-0.982280139392541,-0.398558433372456,-1.07334072553167,omission,Omission,Omission,Omission,omission,1.1,TRUE,TRUE,FALSE,TRUE,FALSE,-1.01581079023213,0.4,-0.1,1.2046126433217,0.177535437804577,0.214932455851675,-0.0833305308925094,0.962851898338165,0.018365641900331,0.177535437804577,0,high,-0.083,FALSE,FALSE,TRUE,-22.5549491647639,-13.7950325981996,52.7945553526517,13.2111142450657,-23.8881791656092,11.9440895828046,22.5549491647639,low abs. PE,153.278086931678,FALSE,0-1s,FALSE,155.778119478258,153.144742271164,9425,0.554106666596171,0.733304347379061,0.113968044013219,0.0837906491998619,0.84727239139228,0.637897315796033,-0.310180818576634,-0.165721238016234,155.763119478258
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,38,DEV,clock_face,0.735,73,73,0.706442381677592,51.3507324758536,0.718,0,7,11.2215181650742,0.4,12.3639079049794,161.1739720455,4.47733403210715,0.962851898338165,0.579886374223921,62.3673614041508,62.3673614041508,-10.4747244459148,7.35,73,0.00410262743369283,0.0040815820146361,0.0040815820146361,0.00412367285274955,157.861522250168,158.611551384616,158.661578314321,159.561550352257,1.1,clock_face_1.png,38,0.962851898338165,0.981250171127712,1,0.5,-0.1,-1,0.947681773089201,-0.15863653674373,0,0.15863653674373,0.25,0.5,1,-0.0263157894736842,0.473559287403665,-0.852304772852069,-1.0981500409639,Reward,0.5,1.2046126433217,high,-1.31277938650177,0.415721608275353,155.278119478258,-0.865535798188524,0.485,0.568,1.318,0.451,2.901,-1.04687867485876,-0.982280139392541,-0.398558433372456,reward,Omission,Omission,Omission,omission,1.1,TRUE,TRUE,TRUE,FALSE,TRUE,-1.01581079023213,0.7,0.3,-0.651905120401,-1.8565177637227,0.177535437804577,0.214932455851675,0.804215361594435,0.015170125248964,0,1.8565177637227,high,0.25,FALSE,TRUE,FALSE,-13.2111142450657,-22.5549491647639,-13.7950325981996,62.3673614041508,25.2680679934759,12.6340339967379,13.2111142450657,high abs. PE,155.828154282121,FALSE,0-1s,FALSE,158.261522250168,155.778119478258,9425,0.625308732898625,0.347723002033488,0.104030390584853,0.118061685269758,0.451753392618341,0.743370418168384,-1.05632032921943,-0.79459670386547,158.596522250168
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,39,DEV,clock_face,0.718,73,73,0.71051180845724,51.5618611739507,1.251,73,7,42.0716087293411,0.7,42.0716087293411,376.852845412053,12.9564876488981,0.804215361594435,0.509924307251151,43.9639135073051,43.9639135073051,-16.5136119180445,7.18,73,0.230435656704316,0.223253629409714,0.223253629409714,0.237617683998917,160.678327566537,161.411612698226,161.461613030697,162.361620764888,0.1,clock_face_1.png,39,0.804215361594435,0.896780553755731,1,0.4,0.3,3,0.962851898338165,-0.0655055622427534,0,0.0655055622427534,0.017,0.130384048104053,1,-0.0256410256410256,0.477513553204462,-0.865535798188524,-0.851132288768594,Reward,0.5,-0.651905120401,low,-0.0656105535382501,0.0234009301646125,157.861522250168,-0.45070423911025,0.735,0.485,0.568,1.318,0.451,-0.852304772852069,-1.04687867485876,-0.982280139392541,reward,Reward,Reward,Omission,reward,1.1,FALSE,TRUE,TRUE,TRUE,FALSE,-1.0981500409639,0.7,0,-1.41851439227873,-0.766609271877726,-1.8565177637227,0.177535437804577,0.738709799351682,-0.15863653674373,0,0.766609271877726,high,-0.017,FALSE,FALSE,TRUE,62.3673614041508,-13.2111142450657,-22.5549491647639,43.9639135073051,6.86462009663019,3.4323100483151,62.3673614041508,high abs. PE,158.661578314321,FALSE,0-1s,FALSE,161.378327566537,158.261522250168,9425,0.278950036873229,0.142854569809265,0.08659247322578,0.094951839300834,0.229447043035045,0.373901876174063,-1.94585816174182,-1.4720394433191,161.396327566537
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,40,DEV,clock_face,1.251,76,76,0.593699119823819,44.9792232282752,,73,13,13.0578983856555,0.7,59.8382336503864,502.749607977444,18.205157974776,0.738709799351682,0.468397764442042,64.2215137720889,64.2215137720889,-30.1159877096875,12.51,76,0.0167075017718706,0.0156709346514547,0.0156709346514547,0.0177440688922865,162.461594482651,163.728295002424,163.778341880068,164.678324066917,1.1,clock_face_1.png,40,0.738709799351682,0.859482285653219,1,0.7,0,0,0.804215361594435,,,,0.533,0.730068489937759,1,-0.025,0.481270105715219,-0.45070423911025,-0.851132288768594,Reward,0.5,-1.41851439227873,low,0.680256014846945,0.555228941418687,160.678327566537,,0.718,0.735,0.485,0.568,1.318,-0.865535798188524,-0.852304772852069,-1.04687867485876,reward,Reward,Reward,Reward,reward,0.1,FALSE,FALSE,TRUE,TRUE,TRUE,-0.851132288768594,,,,,-0.766609271877726,-1.8565177637227,,-0.0655055622427534,,,low,0.533,TRUE,TRUE,,43.9639135073051,62.3673614041508,-13.2111142450657,64.2215137720889,27.122220361414,13.561110180707,43.9639135073051,high abs. PE,161.461613030697,FALSE,1-2s,FALSE,163.161594482651,161.378327566537,9425,0.108511889771874,0.0289028961254279,0.0740870178436112,0.0778919274553357,0.102989913969039,0.18640381722721,-3.54346755068219,-2.2730271260049,163.712594482651
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,41,IEV,clock_face,1.301,0,28,0.844366556680867,23.3101748949635,0.485,76,13,44.5567087217594,0.9,53.0304433481167,620.764382626102,18.9312717874597,0.815268886930934,0.521122616546808,-26.4618314751202,-26.4618314751202,-30.7634948385089,13.01,0,0.27411590408972,0.227549374770136,0.320682433409305,0.227549374770136,165.795047036896,167.111745439412,167.161722324323,168.061730408459,0.1,clock_face_1.png,1,0.815268886930934,0.902922414679653,0,,,2,,0.00685220385685115,0.00685220385685115,0,,0.223606797749979,2,-1,-5.2324462631467,-0.411789458708911,-0.686453787305055,Omission,-0.5,-0.522546105383416,low,0.394455914174746,,,-1.04687867485876,,,,,,,,,omission,,,,,,,,,,,,0.8,-0.1,-0.442355006649056,0.08019109873436,,,0.822121090787786,,0.08019109873436,0,,,TRUE,,FALSE,,,,26.4618314751202,9.53605122378408,-4.76802561189204,,high abs. PE,,TRUE,1-2s,TRUE,166.695047036896,,9425,,,,,,,,,167.096047036896
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,42,IEV,clock_face,0.485,18,18,0.893026144814037,16.3468302483858,0.451,0,5,25.0440737024517,0.8,34.6667987981911,397.303568739567,12.0863750818083,0.822121090787786,0.521122616546808,-1.32674098949667,2.74356807828523,-20.4911861536941,4.85,18,0.00434038305048351,0.00430665848851543,0.00430665848851543,0.00437410761245159,168.1784390299,168.678414357477,168.728451436094,169.628443071968,2.1,clock_face_1.png,2,0.822121090787786,0.906708933885503,1,0.9,-0.1,-1,0.815268886930934,0.0495889146482845,0.0495889146482845,0,0.816,0.903327183250897,2,-0.5,-2.30233530475597,-1.04687867485876,-0.768793038036825,Reward,0.5,-0.442355006649056,low,-0.376474333093211,0.986739587575022,165.795047036896,-1.07334072553167,1.301,,,,,-0.411789458708911,,,reward,Omission,Omission,,omission,0.1,TRUE,,,,,-0.686453787305055,0.8,0,0.137982302888862,0.580337309537917,0.08019109873436,,0.87171000543607,0.00685220385685115,0.580337309537917,0,low,-0.816,FALSE,FALSE,FALSE,-26.4618314751202,,,1.32674098949667,-15.5990392618394,-7.79951963091972,26.4618314751202,low abs. PE,167.161722324323,TRUE,0-1s,TRUE,168.9784390299,166.695047036896,9425,,,,,,,,,168.6634390299
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,43,IEV,clock_face,0.451,18,18,0.893976706066821,16.1615641455075,0.585,18,5,23.5086280895696,0.8,27.1289944356818,324.983909143636,9.6631034272229,0.87171000543607,0.548888002125979,7.97152959275848,3.75292321302917,-16.9249206569976,4.51,18,0.0387784000227696,0.0356934111354869,0.0418633889100522,0.0356934111354869,171.745234634785,172.211871741223,172.261806280527,173.161859510001,8.1,clock_face_1.png,3,0.87171000543607,0.933654114453565,1,0.8,0,0,0.822121090787786,0.0283107095804366,0.0283107095804366,0,0.034,0.184390889145858,2,-0.333333333333333,-1.32563165195906,-1.07334072553167,-0.768793038036825,Reward,0.5,0.137982302888862,high,-0.692921395943287,0.0726815514348048,168.1784390299,-0.969049114056086,0.485,1.301,,,,-1.04687867485876,-0.411789458708911,,reward,Reward,Reward,Omission,reward,2.1,FALSE,TRUE,,,,-0.768793038036825,0.6,-0.2,0.469301533115012,0.33131923022615,0.580337309537917,0.08019109873436,0.900020715016507,0.0495889146482845,0.33131923022615,0,low,-0.034,FALSE,FALSE,FALSE,-1.32674098949667,-26.4618314751202,,7.97152959275848,-8.95425065857762,-4.47712532928881,1.32674098949667,low abs. PE,168.728451436094,TRUE,0-1s,TRUE,172.545234634785,168.9784390299,9425,,,,,,,,,172.196234634785
